prediction,w_ace,winner_name,loser_name,loser_ht,winner_ht,avg_aces,winner_rank,loser_rank,surface
3.948848731116314,6.0,Albert Montanes,Ivo Karlovic,208.0,175.0,4.115879828326181,87,21,Clay
4.056128790074675,6.0,Albert Montanes,Kristof Vliegen,193.0,175.0,4.115879828326181,60,85,Clay
4.163408849033037,6.0,Albert Montanes,Frederico Gil,178.0,175.0,4.115879828326181,35,70,Clay
4.1276488293802505,1.0,Albert Montanes,Jose Rubin Statham,183.0,175.0,4.115879828326181,31,332,Hard
4.056128790074675,1.0,Albert Montanes,Gael Monfils,193.0,175.0,4.115879828326181,30,17,Clay
4.199168868685825,4.0,Albert Montanes,Arnaud Clement,173.0,175.0,4.115879828326181,23,63,Hard
4.184864860824709,5.0,Albert Montanes,Ricardo Mello,175.0,175.0,4.115879828326181,30,109,Hard
4.163408849033037,5.0,Albert Montanes,Kei Nishikori,178.0,175.0,4.115879828326181,23,147,Hard
4.149104841171923,4.0,Albert Montanes,Oscar Hernandez,180.0,175.0,4.115879828326181,32,71,Hard
4.113344821519135,3.0,Albert Montanes,Daniel Gimeno Traver,185.0,175.0,4.115879828326181,29,79,Clay
4.091888809727463,6.0,Albert Montanes,Santiago Giraldo,188.0,175.0,4.115879828326181,50,62,Clay
4.077584801866348,1.0,Albert Montanes,Juan Ignacio Chela,190.0,175.0,4.115879828326181,50,23,Clay
4.1276488293802505,3.0,Albert Montanes,Nicolas Almagro,183.0,175.0,4.115879828326181,26,12,Hard
4.056128790074675,6.0,Albert Montanes,Michael Berrer,193.0,175.0,4.115879828326181,28,93,Clay
4.1276488293802505,4.0,Albert Montanes,Ruben Ramirez Hidalgo,183.0,175.0,4.115879828326181,25,76,Clay
4.113344821519135,2.0,Albert Montanes,Daniel Gimeno Traver,185.0,175.0,4.115879828326181,25,59,Clay
4.056128790074675,1.0,Albert Montanes,Bernard Tomic,193.0,175.0,4.115879828326181,69,35,Clay
4.1276488293802505,5.0,Albert Montanes,Bobby Reynolds,183.0,175.0,4.115879828326181,69,133,Clay
4.163408849033037,2.0,Albert Montanes,Rogerio Dutra Silva,178.0,175.0,4.115879828326181,53,124,Clay
4.113344821519135,7.0,Albert Montanes,Paul Henri Mathieu,185.0,175.0,4.115879828326181,53,79,Clay
4.077584801866348,7.0,Albert Montanes,Martin Klizan,190.0,175.0,4.115879828326181,89,31,Clay
4.149104841171923,2.0,Albert Montanes,Dusan Lajovic,180.0,175.0,4.115879828326181,49,114,Clay
4.113344821519135,6.0,Albert Montanes,Richard Gasquet,185.0,175.0,4.115879828326181,49,9,Clay
3.984608750769101,4.0,Albert Montanes,Kenny De Schepper,203.0,175.0,4.115879828326181,57,62,Clay
4.056128790074675,2.0,Albert Montanes,Joao Souza,193.0,175.0,4.115879828326181,68,129,Clay
4.0203687704218884,5.0,Albert Montanes,Sam Querrey,198.0,175.0,4.115879828326181,61,64,Clay
4.1976408326798085,1.0,Albert Portas,Marcos Aurelio Gorriz,185.0,188.0,4.195652173913044,151,188,Clay
4.176184820888136,1.0,Albert Portas,Karol Kucera,188.0,188.0,4.195652173913044,151,46,Clay
4.283464879846498,1.0,Albert Portas,Filippo Messori,173.0,188.0,4.195652173913044,35,326,Clay
4.211944840540924,4.0,Albert Portas,Thierry Champion,183.0,188.0,4.195652173913044,74,122,Clay
4.1976408326798085,1.0,Albert Portas,Karim Alami,185.0,188.0,4.195652173913044,133,61,Clay
4.247704860193711,0.0,Albert Portas,Fabrice Santoro,178.0,188.0,4.195652173913044,112,25,Clay
4.1976408326798085,4.0,Albert Portas,Adrian Voinea,185.0,188.0,4.195652173913044,99,67,Clay
4.211944840540924,4.0,Albert Portas,Attila Savolt,183.0,188.0,4.195652173913044,,,Clay
